Brand,Shoe Size,Price Ratio
1,4.0,2.3684210526315788
0,7.5,1.1181818181818182
0,9.0,1.2272727272727273
0,7.0,1.25
0,9.0,2.0681818181818183
0,11.0,1.2045454545454546
0,10.0,1.9318181818181819
0,9.0,1.55
1,10.0,5.15625
0,8.0,1.6045454545454545
0,10.5,1.2136363636363636
0,12.0,4.7727272727272725
1,13.0,1.7647058823529411
0,4.0,1.1227272727272728
1,8.0,3.375
1,8.5,3.8684210526315788
1,11.5,3.730769230769231
0,10.0,1.259090909090909
0,10.0,1.9363636363636363
0,6.0,1.768181818181818
0,4.0,1.1590909090909092
0,9.0,2.55
0,9.5,1.5454545454545454
1,9.5,3.5625
1,12.0,4.252631578947368
1,7.0,1.6470588235294117
1,6.0,5.961538461538462
1,11.0,3.5526315789473686
0,12.0,1.0772727272727274
0,12.0,1.75
1,9.5,14.736842105263158
0,6.0,1.5681818181818181
0,9.0,1.3636363636363635
0,5.5,1.7272727272727273
0,13.0,1.2
1,5.5,1.6764705882352942
0,10.5,1.8636363636363635
0,11.0,1.1409090909090909
0,7.0,2.272727272727273
1,9.5,2.28
0,9.5,1.4045454545454545
0,8.0,1.2136363636363636
0,10.0,1.8954545454545455
0,10.0,1.2
1,6.0,4.342105263157895
0,4.0,2.1272727272727274
0,10.0,1.0909090909090908
0,4.0,1.0818181818181818
0,6.0,1.559090909090909
1,11.0,5.7894736842105265
1,9.0,5.625
0,6.5,1.3363636363636364
0,10.5,1.2454545454545454
0,6.5,1.3045454545454545
0,8.0,2.2954545454545454
1,7.0,1.8176470588235294
0,5.5,1.6454545454545455
0,6.5,1.3409090909090908
1,4.0,4.269230769230769
0,8.0,1.8181818181818181
0,11.0,1.6454545454545455
1,10.5,7.105263157894737
1,7.0,3.875
0,9.5,1.6818181818181819
0,8.5,2.131818181818182
0,8.5,1.6636363636363636
0,11.0,1.3590909090909091
0,12.0,1.5227272727272727
1,12.0,4.815789473684211
0,13.0,2.090909090909091
0,6.0,1.3818181818181818
1,12.0,3.2375
1,8.5,2.42
0,9.5,2.6363636363636362
1,6.5,3.3684210526315788
0,8.5,1.1590909090909092
0,9.0,1.0863636363636364
1,11.5,2.66
0,12.0,1.709090909090909
0,9.5,1.1409090909090909
0,9.0,2.0454545454545454
1,9.0,2.3823529411764706
0,9.0,1.6363636363636365
0,9.0,1.2181818181818183
0,8.0,2.3772727272727274
1,8.0,1.615
0,8.0,1.7272727272727273
0,10.5,1.1818181818181819
0,9.0,2.727272727272727
0,10.0,1.7
0,11.5,1.7954545454545454
1,8.0,1.84
0,10.0,1.75
0,9.5,1.2
0,10.5,1.1590909090909092
1,9.5,2.276
0,6.0,2.5045454545454544
0,9.0,1.1181818181818182
1,11.0,3.753846153846154
0,9.5,1.0681818181818181
1,15.0,8.342105263157896
0,8.5,5.35
0,8.5,1.6636363636363636
0,9.0,1.7727272727272727
0,5.0,1.6272727272727272
1,10.5,6.2105263157894735
0,11.0,1.3636363636363635
1,11.0,4.46875
0,5.0,1.2727272727272727
1,13.0,2.472
0,10.0,1.2636363636363637
1,11.0,3.84375
1,12.0,3.58125
0,11.0,1.7727272727272727
1,13.0,8.789473684210526
0,7.5,1.3181818181818181
0,11.0,1.0863636363636364
0,9.0,1.4045454545454545
0,7.5,2.477272727272727
1,10.0,1.7
0,13.0,1.2227272727272727
0,9.5,1.0
0,7.5,1.7
0,7.0,1.009090909090909
0,10.0,1.1363636363636365
1,5.0,4.375
0,10.0,2.090909090909091
1,9.0,5.0
0,12.0,4.090909090909091
1,10.5,4.605263157894737
0,8.0,1.8409090909090908
1,10.5,4.415384615384616
1,14.0,2.065
0,11.5,1.2272727272727273
0,9.5,1.5545454545454545
0,7.0,1.231818181818182
1,10.0,2.264705882352941
0,12.0,1.4
0,11.5,1.0909090909090908
0,12.0,2.0318181818181817
0,12.0,1.1363636363636365
0,10.5,1.0227272727272727
1,7.0,2.929411764705882
0,11.5,1.2272727272727273
0,11.0,1.268181818181818
1,9.5,1.3
0,11.0,3.2954545454545454
0,9.0,1.790909090909091
0,7.5,1.8136363636363637
0,6.0,1.5
0,6.0,1.3454545454545455
0,13.0,1.1863636363636363
0,9.5,1.1954545454545455
1,13.0,1.3823529411764706
0,10.0,1.6363636363636365
0,11.0,1.2227272727272727
0,9.5,3.8636363636363638
0,6.5,1.2954545454545454
0,10.0,1.231818181818182
0,7.5,1.4090909090909092
0,8.0,1.0
0,10.5,1.0454545454545454
0,12.5,2.1545454545454548
0,9.0,1.240909090909091
0,10.5,1.2045454545454546
0,10.5,1.0227272727272727
1,10.0,2.135294117647059
0,12.0,2.172727272727273
0,6.5,2.272727272727273
0,9.5,1.0454545454545454
0,6.0,1.3636363636363635
0,7.5,1.1772727272727272
0,11.5,2.090909090909091
0,5.5,1.7636363636363637
1,9.5,3.25
1,10.0,8.615384615384615
0,12.5,2.0681818181818183
0,13.0,1.75
0,10.5,1.790909090909091
1,9.5,3.5
1,9.5,3.5625
1,11.0,2.3529411764705883
1,9.5,5.461538461538462
0,7.0,1.2181818181818183
1,8.5,1.155
0,5.0,1.2045454545454546
1,12.0,6.310526315789474
0,9.5,1.2863636363636364
0,11.0,1.5045454545454546
0,10.0,1.8954545454545455
0,11.5,3.477272727272727
0,5.5,2.231818181818182
0,13.0,2.4545454545454546
0,8.0,1.15
0,9.5,1.6363636363636365
0,6.0,1.6272727272727272
0,11.5,3.1772727272727272
0,8.0,0.9318181818181818
0,5.5,1.2545454545454546
0,10.0,1.6
0,10.5,1.6409090909090909
0,7.5,0.9954545454545455
0,7.5,2.0454545454545454
1,12.0,4.294117647058823
0,8.0,1.3727272727272728
0,10.0,1.2818181818181817
0,11.0,1.7045454545454546
0,11.0,1.268181818181818
0,9.5,1.6818181818181819
0,9.5,1.1136363636363635
0,9.0,1.1545454545454545
0,5.0,2.231818181818182
0,10.0,1.2045454545454546
0,10.5,1.7954545454545454
0,10.5,1.5454545454545454
0,9.0,1.1090909090909091
1,4.5,4.110526315789474
0,11.5,1.7136363636363636
0,6.0,2.2227272727272727
0,9.5,1.6818181818181819
0,4.0,1.4181818181818182
0,9.0,1.7727272727272727
0,9.5,3.059090909090909
0,11.0,1.1772727272727272
0,11.5,2.131818181818182
0,12.0,2.2454545454545456
0,4.0,2.2590909090909093
1,8.0,7.5
0,8.0,1.768181818181818
0,9.0,1.1727272727272726
0,6.5,1.3636363636363635
0,13.0,4.136363636363637
1,13.0,1.39
0,13.0,1.2272727272727273
0,9.5,1.1136363636363635
1,11.0,5.3125
1,12.0,4.1875
0,5.5,2.6454545454545455
1,12.0,2.52
0,6.5,1.8136363636363637
0,13.0,1.268181818181818
0,5.5,1.2818181818181817
0,11.0,3.0045454545454544
0,8.5,1.7272727272727273
0,8.5,1.2818181818181817
0,9.0,1.2227272727272727
0,12.0,1.709090909090909
0,7.5,1.2954545454545454
0,11.5,1.2636363636363637
0,11.0,1.7454545454545454
0,12.5,1.3863636363636365
0,10.0,1.809090909090909
1,10.0,8.947368421052632
0,7.0,1.3636363636363635
0,10.5,1.3272727272727274
0,9.0,1.559090909090909
0,5.0,1.2954545454545454
0,4.0,1.7954545454545454
0,12.5,1.3318181818181818
0,8.0,1.0227272727272727
1,7.5,4.2368421052631575
0,10.5,2.477272727272727
1,10.0,4.2875
0,9.5,1.5
0,8.0,1.0681818181818181
0,8.5,3.159090909090909
0,12.0,1.1818181818181819
1,10.0,4.74375
0,6.0,1.35
1,6.0,4.38125
0,10.0,1.259090909090909
0,4.5,1.3636363636363635
0,9.5,1.25
0,5.0,1.1272727272727272
1,9.5,3.15625
0,9.5,1.3318181818181818
1,11.0,1.685
0,9.5,2.022727272727273
1,8.5,1.625
0,11.0,1.3863636363636365
0,5.0,1.6
0,9.5,1.9318181818181819
1,10.0,3.9789473684210526
0,9.5,2.15
1,10.0,1.6352941176470588
0,11.5,1.8636363636363635
0,4.5,1.2227272727272727
0,6.5,1.25
1,13.0,1.3
0,5.5,1.2954545454545454
1,8.5,1.388235294117647
0,10.0,1.768181818181818
0,13.0,1.4545454545454546
0,13.0,1.2545454545454546
0,11.5,3.4954545454545456
0,12.0,1.240909090909091
0,12.0,1.7772727272727273
0,10.0,1.440909090909091
0,8.5,1.3681818181818182
0,10.5,4.25
0,12.0,1.231818181818182
0,10.0,0.990909090909091
0,10.5,1.95
0,13.0,1.2863636363636364
0,11.5,1.1136363636363635
1,11.0,5.875
0,12.0,4.540909090909091
1,11.0,2.1
0,8.5,1.3681818181818182
0,10.5,1.7545454545454546
0,11.0,1.7727272727272727
0,11.5,1.8863636363636365
0,9.0,2.0545454545454547
1,11.5,3.4375
0,10.0,1.3272727272727274
1,10.0,2.764705882352941
0,9.5,1.231818181818182
0,4.5,1.790909090909091
0,6.0,1.3636363636363635
0,9.5,1.2272727272727273
0,9.5,1.731818181818182
1,12.0,3.5789473684210527
1,9.5,2.32
0,7.0,1.8181818181818181
0,8.5,1.1363636363636365
0,12.0,1.5
1,11.5,5.038461538461538
0,7.5,1.3045454545454545
0,9.5,2.95
0,5.0,1.5909090909090908
1,9.0,3.1176470588235294
1,9.5,2.36
0,9.0,1.7181818181818183
0,11.0,1.7227272727272727
0,5.0,1.9318181818181819
0,8.5,1.5681818181818181
0,11.0,2.340909090909091
0,11.5,1.2045454545454546
0,8.5,1.6818181818181819
0,12.0,1.759090909090909
0,11.0,1.25
0,11.0,1.4954545454545454
0,10.5,1.6272727272727272
1,9.5,5.0
0,5.5,1.75
1,9.0,3.425
0,6.0,1.9090909090909092
1,6.0,4.68125
0,8.0,1.2227272727272727
0,6.0,1.5
1,7.0,3.74375
0,4.0,1.4090909090909092
0,6.0,1.2227272727272727
0,12.0,3.022727272727273
0,9.0,1.3590909090909091
1,8.0,4.7
0,9.5,1.7363636363636363
1,11.0,3.730769230769231
0,4.0,1.940909090909091
0,11.5,2.55
1,11.5,4.105263157894737
1,11.0,2.332
1,10.5,3.8157894736842106
0,11.0,2.9045454545454548
0,9.5,1.5909090909090908
0,10.0,3.6363636363636362
0,9.5,1.2181818181818183
1,8.0,5.973684210526316
0,10.5,1.2954545454545454
1,4.5,4.7368421052631575
0,6.0,1.6545454545454545
0,7.5,1.0727272727272728
0,6.5,1.3
0,10.5,2.409090909090909
0,9.0,1.9772727272727273
1,6.5,2.463157894736842
0,10.0,1.0954545454545455
0,13.0,2.5681818181818183
0,6.5,1.9727272727272727
1,9.0,6.223076923076923
0,10.0,1.2954545454545454
0,9.5,1.6772727272727272
0,5.0,1.6090909090909091
0,13.0,1.2454545454545454
0,11.0,1.3863636363636365
1,10.5,3.25
0,10.0,1.1954545454545455
0,9.5,1.2045454545454546
0,9.5,1.7272727272727273
0,12.0,1.1727272727272726
0,7.5,1.1363636363636365
0,7.0,1.3636363636363635
0,9.0,1.6818181818181819
1,11.0,2.823529411764706
0,8.5,1.6818181818181819
0,8.0,1.5909090909090908
1,12.5,2.0588235294117645
1,7.0,3.2
0,6.5,1.3636363636363635
1,13.0,5.125
0,11.0,1.4
1,8.0,5.0
0,10.0,0.9772727272727273
0,10.0,1.7727272727272727
0,10.0,1.8954545454545455
0,10.0,1.0636363636363637
0,9.5,1.3863636363636365
0,9.0,1.6818181818181819
0,9.5,1.1363636363636365
0,8.0,1.6818181818181819
1,6.0,3.925
1,9.0,6.075
0,10.5,1.0818181818181818
0,11.0,1.3181818181818181
0,11.5,1.7954545454545454
1,10.0,2.34
0,4.0,1.8772727272727272
0,4.0,1.3636363636363635
0,9.5,1.5545454545454545
0,5.0,2.7045454545454546
0,6.5,1.4772727272727273
0,9.0,1.0454545454545454
1,10.0,5.323076923076923
0,4.0,1.3636363636363635
0,10.0,1.1363636363636365
1,12.0,4.54375
0,11.5,1.2363636363636363
0,10.0,1.1409090909090909
1,10.0,4.5
1,13.0,3.5
0,9.0,1.2272727272727273
0,5.0,1.3545454545454545
0,9.0,1.9045454545454545
1,12.0,1.46
1,10.5,1.3529411764705883
0,11.0,1.2636363636363637
1,7.5,1.588235294117647
0,8.5,2.8545454545454545
0,10.5,1.690909090909091
0,9.5,1.309090909090909
0,7.0,0.9409090909090909
1,11.5,1.8529411764705883
1,7.0,2.85
1,11.0,4.184210526315789
0,8.5,1.3136363636363637
1,8.0,6.55625
0,9.0,0.9136363636363637
0,11.0,1.2954545454545454
0,12.0,1.7954545454545454
1,6.5,3.9157894736842107
0,9.0,1.4272727272727272
1,6.0,3.93125
0,11.0,1.1363636363636365
0,13.0,1.240909090909091
0,11.5,1.3772727272727272
0,10.5,1.3863636363636365
0,8.5,1.2818181818181817
1,10.0,4.657894736842105
0,13.0,2.0454545454545454
1,8.0,3.53125
0,9.5,1.0954545454545455
0,10.0,1.0454545454545454
0,9.5,1.290909090909091
0,7.0,1.0909090909090908
0,5.0,1.8181818181818181
0,6.0,2.036363636363636
0,10.5,1.2363636363636363
0,8.5,1.0227272727272727
1,5.5,3.4615384615384617
0,10.0,1.9318181818181819
0,8.5,1.6272727272727272
1,9.5,4.7368421052631575
0,10.5,1.1818181818181819
0,9.5,4.318181818181818
0,12.0,1.0863636363636364
0,4.5,1.3636363636363635
0,12.5,2.159090909090909
1,12.0,3.268421052631579
1,10.5,1.8823529411764706
0,7.0,2.7227272727272727
1,9.5,2.2058823529411766
0,9.5,3.409090909090909
1,13.0,1.5
0,11.5,1.0909090909090908
0,11.0,1.9045454545454545
0,9.5,4.925
0,10.0,1.6363636363636365
0,9.0,1.5863636363636364
0,6.0,3.8636363636363638
0,10.5,1.3181818181818181
1,5.0,4.2105263157894735
0,14.0,1.3409090909090908
1,12.0,10.0
0,9.5,2.090909090909091
1,8.5,7.3076923076923075
0,11.5,1.7272727272727273
0,8.5,2.9954545454545456
0,10.0,1.0545454545454545
1,5.0,1.98
0,9.5,1.1090909090909091
0,8.5,1.5681818181818181
0,9.5,1.4772727272727273
1,8.0,1.5588235294117647
0,13.0,1.75
0,10.5,1.6363636363636365
0,10.5,1.5909090909090908
0,10.0,1.95
1,10.0,3.5526315789473686
0,9.0,1.1136363636363635
0,6.0,1.2227272727272727
0,5.0,1.1318181818181818
0,10.0,1.0454545454545454
1,6.5,4.615384615384615
0,10.5,2.090909090909091
1,11.0,3.5
0,9.0,1.268181818181818
0,8.5,1.6636363636363636
0,10.5,1.9090909090909092
0,9.5,1.7272727272727273
0,5.5,1.440909090909091
1,11.5,2.96
1,9.5,1.8058823529411765
0,4.0,1.2363636363636363
1,14.0,6.25
1,10.0,4.394736842105263
0,10.5,1.1136363636363635
1,9.0,3.1
0,8.5,1.2954545454545454
0,8.5,1.740909090909091
1,11.0,3.8461538461538463
1,8.0,2.6294117647058823
0,5.5,1.8363636363636364
0,7.0,1.8863636363636365
0,11.5,1.3636363636363635
0,9.0,1.6818181818181819
1,12.0,3.36
0,8.0,1.0681818181818181
0,10.0,1.75
0,13.0,1.75
0,10.5,1.2227272727272727
1,12.0,2.2588235294117647
0,10.0,3.309090909090909
0,10.0,3.3636363636363638
1,10.5,4.389473684210526
0,9.0,1.9318181818181819
1,11.0,2.8529411764705883
0,4.5,1.3045454545454545
1,7.0,3.0692307692307694
0,5.0,1.8727272727272728
0,6.0,1.7727272727272727
1,11.0,6.18125
1,10.0,4.747368421052632
1,13.0,2.176470588235294
1,8.5,3.09375
0,5.5,1.3863636363636365
1,4.0,1.908
0,11.5,1.0863636363636364
0,10.5,1.9363636363636363
0,8.0,1.2136363636363636
1,10.0,7.823076923076923
1,8.0,4.468421052631579
0,9.0,1.1636363636363636
1,6.5,2.70625
0,11.5,1.5681818181818181
0,11.0,1.4136363636363636
0,8.0,1.6590909090909092
1,9.0,4.5625
0,4.5,1.3590909090909091
0,5.0,1.3409090909090908
0,9.5,2.409090909090909
1,8.5,5.368421052631579
0,7.0,1.25
0,8.0,1.1818181818181819
0,9.0,1.7954545454545454
0,10.0,1.7227272727272727
0,8.0,1.2
1,8.0,3.53125
1,7.0,2.84375
0,9.5,1.0318181818181817
1,11.0,2.9411764705882355
1,11.0,4.026315789473684
0,10.0,1.2272727272727273
0,9.0,0.9545454545454546
0,11.5,1.8409090909090908
0,7.5,1.1409090909090909
0,11.0,1.5681818181818181
1,11.5,1.8823529411764706
1,11.0,2.235294117647059
1,8.5,2.276
0,10.0,1.8727272727272728
1,10.0,6.525
0,12.0,1.2045454545454546
0,10.5,2.7045454545454546
1,10.5,5.269230769230769
0,7.5,1.231818181818182
0,9.0,1.2772727272727273
0,4.0,1.5227272727272727
1,10.0,5.269230769230769
0,5.0,1.3863636363636365
0,6.0,1.8636363636363635
0,12.0,1.3863636363636365
1,8.5,10.526315789473685
0,8.5,1.2272727272727273
0,6.0,1.240909090909091
0,11.5,1.1090909090909091
0,11.5,1.4772727272727273
0,9.0,1.0681818181818181
0,10.0,1.0681818181818181
0,5.0,1.2954545454545454
0,5.5,1.7045454545454546
1,8.0,4.907692307692308
0,9.0,1.6090909090909091
0,6.0,1.2454545454545454
0,13.0,1.8181818181818181
0,10.5,3.905
0,7.0,1.7045454545454546
1,10.0,2.28
0,7.5,1.2
0,10.0,1.4090909090909092
0,12.0,4.0227272727272725
0,5.0,1.7
1,9.0,3.39375
1,11.0,2.0588235294117645
0,9.0,2.3181818181818183
0,10.0,1.7
0,8.0,1.6045454545454545
0,8.5,2.4681818181818183
0,14.0,1.2954545454545454
0,9.5,1.6363636363636365
0,10.5,1.9045454545454545
0,6.5,2.4318181818181817
0,9.0,1.25
0,11.5,2.0454545454545454
1,9.5,3.46875
0,9.5,1.2727272727272727
1,14.0,3.6470588235294117
1,8.5,2.24
1,11.0,1.355
0,11.0,1.1590909090909092
0,9.5,1.9227272727272726
0,11.5,1.690909090909091
0,13.0,2.159090909090909
1,7.0,4.125
0,10.0,1.1363636363636365
0,5.0,1.45
1,11.0,2.364705882352941
1,6.0,2.8125
0,10.5,1.759090909090909
0,11.5,1.268181818181818
0,11.0,2.0636363636363635
0,10.5,1.1772727272727272
0,10.0,1.190909090909091
0,7.5,1.3318181818181818
0,4.0,1.518181818181818
0,5.0,1.5045454545454546
0,11.5,1.1863636363636363
0,11.0,1.25
0,10.0,1.0227272727272727
0,9.5,1.268181818181818
1,10.0,7.1875
0,5.0,2.209090909090909
1,8.0,3.764705882352941
0,8.5,2.022727272727273
0,9.5,2.1545454545454548
0,8.5,1.5272727272727273
0,12.0,1.8863636363636365
0,7.0,1.0909090909090908
1,11.0,1.575
0,9.0,1.6727272727272726
0,11.0,4.204545454545454
1,11.0,2.596
1,12.0,1.4411764705882353
1,6.0,4.092307692307692
0,10.5,1.75
1,11.5,4.1923076923076925
0,10.0,1.1318181818181818
0,8.5,1.1090909090909091
0,12.0,2.9545454545454546
0,4.0,1.2045454545454546
0,5.0,1.2045454545454546
1,12.0,5.0
0,8.0,1.5909090909090908
1,5.0,1.5294117647058822
0,10.5,1.6818181818181819
1,12.0,6.052631578947368
1,9.0,2.2
0,5.5,1.4318181818181819
0,7.5,1.1818181818181819
1,11.0,4.5
1,12.0,3.4375
0,11.5,1.1136363636363635
0,11.5,1.209090909090909
0,10.0,1.9090909090909092
0,4.0,1.5681818181818181
0,10.0,1.2454545454545454
1,11.0,3.725
0,8.5,1.0909090909090908
0,13.0,4.0
0,10.0,1.65
0,9.5,1.1136363636363635
0,8.0,2.2045454545454546
0,7.0,1.5
0,4.0,1.1818181818181819
0,12.0,1.6590909090909092
0,10.0,1.2727272727272727
0,12.0,1.2181818181818183
0,4.5,1.740909090909091
0,12.0,0.990909090909091
0,5.5,1.4318181818181819
0,8.5,1.15
0,9.0,1.5909090909090908
0,10.5,1.7227272727272727
0,11.5,2.618181818181818
0,9.5,1.6545454545454545
1,9.5,4.7384615384615385
0,11.0,3.4318181818181817
0,8.0,1.9136363636363636
0,9.0,3.1363636363636362
0,7.5,1.3181818181818181
0,10.0,1.231818181818182
0,10.5,1.3454545454545455
0,13.0,1.3636363636363635
1,10.0,2.48
0,10.5,1.4681818181818183
0,10.0,1.7727272727272727
0,8.0,1.6545454545454545
1,10.0,5.0
0,12.0,1.2227272727272727
0,9.5,1.7727272727272727
0,11.0,1.1954545454545455
0,6.0,1.268181818181818
0,9.0,1.1454545454545455
1,12.0,2.0
0,11.5,1.1272727272727272
0,13.0,1.5863636363636364
1,10.0,2.36
1,14.0,3.526315789473684
0,5.5,2.290909090909091
1,11.0,4.29375
1,10.5,6.0
0,10.0,1.1136363636363635
0,5.5,1.9090909090909092
0,6.0,1.9772727272727273
0,9.5,1.6818181818181819
0,9.5,4.495454545454545
1,9.0,5.24375
0,8.0,1.1727272727272726
1,11.0,3.64375
0,9.0,2.1
0,13.0,1.7545454545454546
0,9.0,1.1272727272727272
1,8.5,2.476
0,10.0,1.3636363636363635
0,9.5,1.2136363636363636
0,6.0,1.7181818181818183
0,7.0,2.5
0,7.0,1.2545454545454546
1,13.0,3.65625
1,7.0,4.026315789473684
0,7.0,1.1590909090909092
0,9.0,1.1590909090909092
1,7.0,4.605263157894737
1,14.0,5.769230769230769
0,4.0,1.2272727272727273
1,10.5,2.3529411764705883
0,7.0,1.2045454545454546
0,8.0,1.0454545454545454
1,8.5,6.821052631578947
0,6.0,1.35
1,11.0,3.9307692307692306
1,10.5,7.684210526315789
1,13.0,3.9705882352941178
0,10.5,1.9318181818181819
0,12.0,1.0863636363636364
0,10.5,1.1181818181818182
0,10.0,1.5863636363636364
0,10.0,1.2727272727272727
1,10.0,6.775
0,13.0,1.2954545454545454
0,12.0,1.2454545454545454
0,5.0,1.6590909090909092
0,8.0,1.2181818181818183
0,6.5,1.3636363636363635
0,11.5,1.8863636363636365
0,11.5,1.209090909090909
0,8.5,1.6363636363636365
0,9.5,1.1954545454545455
0,10.0,1.1954545454545455
1,7.0,2.424
0,7.5,1.209090909090909
1,5.0,4.625
0,11.0,1.8181818181818181
0,10.5,1.7272727272727273
0,13.0,1.2727272727272727
0,9.0,1.1454545454545455
0,11.5,1.290909090909091
0,10.0,1.5863636363636364
0,13.0,1.8181818181818181
0,9.5,2.0
0,10.0,1.309090909090909
0,9.0,1.7727272727272727
0,7.5,1.1363636363636365
0,13.0,1.2363636363636363
0,9.0,1.5681818181818181
0,8.5,1.6727272727272726
0,8.5,1.5272727272727273
0,10.5,1.2181818181818183
0,10.0,1.6818181818181819
0,9.0,1.9136363636363636
0,14.0,1.7727272727272727
1,13.0,3.9923076923076923
0,14.0,1.1818181818181819
1,12.0,2.68
0,10.5,1.2227272727272727
0,11.0,1.268181818181818
1,7.0,2.476
0,6.0,2.0454545454545454
0,13.0,1.2636363636363637
0,5.5,1.2227272727272727
0,9.5,1.3954545454545455
1,9.0,5.875
0,11.0,1.6772727272727272
0,9.5,2.3636363636363638
0,5.0,2.231818181818182
1,6.0,5.38421052631579
0,7.0,1.268181818181818
0,11.5,1.0863636363636364
0,12.5,2.0454545454545454
0,9.0,1.5681818181818181
1,9.0,7.34375
0,14.0,1.4090909090909092
1,11.0,1.4
0,14.0,1.6363636363636365
0,9.5,1.2727272727272727
0,8.5,1.75
0,9.5,1.759090909090909
1,12.0,2.2823529411764705
0,4.0,1.3136363636363637
1,9.5,5.846153846153846
0,9.0,1.15
0,11.0,1.2954545454545454
1,9.0,3.9307692307692306
0,8.5,1.9090909090909092
0,10.0,1.0909090909090908
0,12.0,1.25
1,5.0,4.375
0,9.0,1.6363636363636365
1,11.0,4.725
0,6.5,2.1954545454545453
0,4.5,1.1363636363636365
1,7.0,3.5625
1,13.0,5.06875
0,10.5,1.9454545454545455
0,10.0,1.1772727272727272
0,5.5,1.6590909090909092
0,10.5,1.1363636363636365
0,9.5,1.6818181818181819
1,9.5,3.6125
0,10.0,1.759090909090909
0,9.0,1.0818181818181818
0,6.0,1.2136363636363636
1,13.0,3.5615384615384613
0,12.5,3.6818181818181817
1,9.5,1.7588235294117647
0,10.5,1.268181818181818
0,5.5,2.2590909090909093
0,11.0,1.7272727272727273
1,5.5,2.088235294117647
1,9.0,3.8684210526315788
1,7.5,2.347058823529412
0,10.5,1.0454545454545454
0,10.0,1.3681818181818182
1,12.0,4.48125
0,11.5,1.0454545454545454
0,8.5,1.8409090909090908
1,11.0,2.9473684210526314
1,13.0,5.131578947368421
1,7.0,3.763157894736842
0,13.0,1.1818181818181819
0,10.0,1.7454545454545454
0,12.0,2.727272727272727
0,6.5,2.3636363636363638
0,9.0,1.1136363636363635
0,9.5,1.2045454545454546
0,11.0,2.731818181818182
0,6.0,1.2045454545454546
0,9.5,1.6363636363636365
0,10.5,1.6363636363636365
1,10.5,5.105263157894737
0,14.0,1.5
0,11.0,1.2863636363636364
0,8.0,1.6590909090909092
1,8.0,7.6875
0,12.0,1.4318181818181819
0,11.5,1.0454545454545454
0,10.5,1.6590909090909092
0,14.5,2.0
1,11.0,4.026315789473684
0,11.5,1.3727272727272728
0,11.0,1.25
1,8.0,2.28
0,10.0,1.5954545454545455
1,10.5,1.6470588235294117
0,5.0,2.4318181818181817
0,8.5,1.3
0,6.0,1.1954545454545455
0,11.0,1.268181818181818
0,9.0,1.5454545454545454
0,6.5,2.9954545454545456
0,9.0,1.8227272727272728
0,4.5,1.2045454545454546
0,12.0,1.8545454545454545
1,5.5,3.3
1,10.0,3.7384615384615385
1,7.5,2.56
0,11.0,3.272727272727273
1,10.0,4.225
0,9.5,0.9363636363636364
0,11.0,1.209090909090909
1,5.0,4.46875
1,11.5,3.60625
0,5.0,1.75
0,11.0,2.0681818181818183
0,8.5,1.1090909090909091
0,7.5,1.5954545454545455
0,6.5,1.3181818181818181
1,10.0,5.052631578947368
0,11.0,1.3590909090909091
0,4.0,1.9136363636363636
0,9.5,2.9954545454545456
0,11.0,1.2272727272727273
1,8.5,5.276923076923077
1,6.0,2.392
1,7.0,2.2058823529411766
0,5.5,1.25
1,8.5,2.4352941176470586
0,11.5,1.7727272727272727
0,9.0,1.1090909090909091
0,9.5,1.4090909090909092
0,13.0,2.3636363636363638
0,14.0,1.2727272727272727
0,10.5,1.4545454545454546
1,5.0,2.6470588235294117
0,4.5,1.1318181818181818
0,10.5,1.7045454545454546
1,6.0,4.078947368421052
0,10.0,1.0454545454545454
0,7.0,1.2045454545454546
1,10.5,2.3421052631578947
1,8.0,2.5588235294117645
0,9.0,2.3863636363636362
1,9.5,2.8823529411764706
0,8.0,1.7772727272727273
0,5.0,1.2363636363636363
1,9.5,4.653846153846154
1,13.0,4.0625
0,8.5,2.2545454545454544
0,9.0,1.7
0,12.0,1.0909090909090908
1,11.5,5.453846153846154
0,9.5,1.7454545454545454
0,8.5,1.1363636363636365
0,10.5,1.0454545454545454
1,10.5,1.3
1,12.0,3.6176470588235294
0,9.5,1.9545454545454546
0,6.5,1.7772727272727273
0,4.5,2.7045454545454546
1,4.0,3.9375
0,8.0,1.1363636363636365
0,8.5,1.1181818181818182
0,11.0,1.1318181818181818
0,12.0,1.1090909090909091
0,9.5,2.159090909090909
0,6.0,1.1363636363636365
0,9.0,1.1590909090909092
0,10.5,1.6590909090909092
0,8.0,1.1363636363636365
0,7.0,1.1818181818181819
0,7.5,1.7727272727272727
0,7.0,1.7045454545454546
0,9.0,1.1363636363636365
0,10.5,1.0909090909090908
1,5.5,2.588235294117647
0,12.0,1.8272727272727274
1,8.0,2.263157894736842
0,9.0,1.709090909090909
0,10.0,1.940909090909091
0,12.5,2.159090909090909
0,12.0,1.2545454545454546
1,12.0,3.4625
0,5.0,1.2045454545454546
1,9.5,8.289473684210526
0,7.0,1.6090909090909091
1,7.0,2.88125
0,12.0,0.9863636363636363
0,10.5,1.1136363636363635
1,8.0,4.15
0,10.0,1.8
0,6.5,2.8181818181818183
0,12.0,1.25
1,8.0,4.075
0,5.0,1.1636363636363636
0,5.5,1.2181818181818183
0,9.5,1.6227272727272728
1,12.0,2.4
0,5.5,1.3818181818181818
0,6.0,1.1863636363636363
1,10.5,3.5384615384615383
